date,temperature,humidity,luminosity
2022-11-10 15:30:16.341,22.6,34.3,537
2022-11-10 15:30:15.336,22.6,34.3,551
2022-11-10 15:30:14.063,22.6,34.3,531
2022-11-10 15:30:13.059,22.6,34.3,524
2022-11-10 15:30:11.785,22.6,34.3,512
2022-11-10 15:30:10.786,22.6,34.3,551
2022-11-10 15:30:09.508,22.6,34.3,558
2022-11-10 15:30:08.509,22.6,34.3,551
2022-11-10 15:30:07.230,22.6,34.3,558
2022-11-10 15:30:06.231,22.6,34.3,544
2022-11-10 15:30:04.954,22.6,34.2,558
2022-11-10 15:30:03.954,22.6,34.2,551
2022-11-10 15:30:02.681,22.6,34.2,566
2022-11-10 15:30:01.677,22.6,34.2,551
2022-11-10 15:30:00.403,22.6,34.2,558
2022-11-10 15:29:59.400,22.6,34.2,551
2022-11-10 15:29:58.125,22.6,34.2,558
2022-11-10 15:29:57.122,22.6,34.2,558
2022-11-10 15:29:55.848,22.6,34.2,544
2022-11-10 15:29:54.848,22.6,34.2,551
2022-11-10 15:29:53.571,22.6,34.1,551
2022-11-10 15:29:52.572,22.6,34.1,551
2022-11-10 15:29:51.293,22.6,34.1,566
2022-11-10 15:29:50.294,22.6,34.1,537
2022-11-10 15:29:49.017,22.6,34.1,537
2022-11-10 15:29:48.017,22.6,34.1,524
2022-11-10 15:29:46.742,22.6,34.1,518
2022-11-10 15:29:45.739,22.6,34.1,524
2022-11-10 15:29:44.465,22.6,34.0,518
2022-11-10 15:29:43.463,22.6,34.0,518
2022-11-10 15:29:42.189,22.6,34.0,524
2022-11-10 15:29:41.185,22.6,34.0,518
2022-11-10 15:29:39.911,22.6,34.0,518
2022-11-10 15:29:38.911,22.6,34.0,531
2022-11-10 15:29:37.634,22.6,34.0,524
2022-11-10 15:29:36.634,22.6,34.0,524
2022-11-10 15:29:35.356,22.6,33.9,524
2022-11-10 15:29:34.356,22.6,33.9,531
2022-11-10 15:29:33.079,22.6,33.9,524
2022-11-10 15:29:32.080,22.6,33.9,537
2022-11-10 15:29:30.806,22.6,33.9,531
2022-11-10 15:29:29.802,22.6,33.9,524
2022-11-10 15:29:28.529,22.6,33.9,518
2022-11-10 15:29:27.524,22.6,33.9,524
2022-11-10 15:29:26.251,22.6,33.9,524
2022-11-10 15:29:25.248,22.6,33.9,524
2022-11-10 15:29:23.974,22.6,33.9,524
2022-11-10 15:29:22.969,22.6,33.9,524
2022-11-10 15:29:21.695,22.6,33.9,524
2022-11-10 15:29:20.696,22.6,33.9,524
2022-11-10 15:29:19.418,22.6,33.9,518
2022-11-10 15:29:18.418,22.6,33.9,524
2022-11-10 15:29:17.141,22.6,33.9,500
2022-11-10 15:29:16.142,22.6,33.9,500
2022-11-10 15:29:14.863,22.6,33.9,500
2022-11-10 15:29:13.865,22.6,33.9,500
2022-11-10 15:29:12.591,22.6,33.9,505
2022-11-10 15:29:11.586,22.6,33.9,494
2022-11-10 15:29:10.314,22.6,33.9,505
2022-11-10 15:29:09.310,22.6,33.9,500
2022-11-10 15:29:08.036,22.6,33.9,531
2022-11-10 15:29:07.032,22.6,33.9,558
2022-11-10 15:29:05.758,22.6,33.9,558
2022-11-10 15:29:04.760,22.6,33.9,558
2022-11-10 15:29:03.482,22.6,34.0,558
2022-11-10 15:29:02.482,22.6,34.0,558
2022-11-10 15:29:01.203,22.6,34.0,558
2022-11-10 15:29:00.204,22.6,34.0,558
2022-11-10 15:28:58.927,22.6,34.0,573
2022-11-10 15:28:57.926,22.6,34.0,566
2022-11-10 15:28:56.654,22.6,34.0,566
2022-11-10 15:28:55.650,22.6,34.0,566
2022-11-10 15:28:54.376,22.6,34.0,558
2022-11-10 15:28:53.372,22.6,34.0,558
2022-11-10 15:28:52.098,22.6,34.0,566
2022-11-10 15:28:51.096,22.6,34.0,558
2022-11-10 15:28:49.822,22.6,34.0,558
2022-11-10 15:28:48.821,22.6,34.0,566
2022-11-10 15:28:47.544,22.6,34.0,558
2022-11-10 15:28:46.544,22.6,34.0,566
2022-11-10 15:28:45.266,22.6,34.0,558
2022-11-10 15:28:44.268,22.6,34.0,566
2022-11-10 15:28:42.990,22.6,34.0,566
2022-11-10 15:28:41.990,22.6,34.0,573
2022-11-10 15:28:40.715,22.6,34.1,558
2022-11-10 15:28:39.713,22.6,34.1,558
2022-11-10 15:28:38.438,22.6,34.1,558
2022-11-10 15:28:37.434,22.6,34.1,558
2022-11-10 15:28:36.161,22.6,34.1,573
2022-11-10 15:28:35.158,22.6,34.1,566
2022-11-10 15:28:33.884,22.6,34.2,566
2022-11-10 15:28:32.884,22.6,34.2,566
2022-11-10 15:28:31.607,22.6,34.2,566
2022-11-10 15:28:30.606,22.6,34.2,566
2022-11-10 15:28:29.330,22.6,34.3,558
2022-11-10 15:28:28.330,22.6,34.3,566
2022-11-10 15:28:27.052,22.6,34.3,566
2022-11-10 15:28:26.053,22.6,34.3,558
2022-11-10 15:28:24.778,22.6,34.4,505
2022-11-10 15:28:23.774,22.6,34.4,500
2022-11-10 15:28:22.502,22.6,34.4,500
2022-11-10 15:28:21.498,22.6,34.4,500
2022-11-10 15:28:20.223,22.6,34.4,573
2022-11-10 15:28:19.221,22.6,34.4,544
2022-11-10 15:28:17.946,22.6,34.4,505
2022-11-10 15:28:16.944,22.6,34.4,512
2022-11-10 15:28:15.668,22.6,34.4,505
2022-11-10 15:28:14.669,22.6,34.4,500
2022-11-10 15:28:13.392,22.6,34.5,500
2022-11-10 15:28:12.393,22.6,34.5,500
2022-11-10 15:28:11.114,22.6,34.5,500
2022-11-10 15:28:10.116,22.6,34.5,500
2022-11-10 15:28:08.837,22.6,34.5,500
2022-11-10 15:28:07.838,22.6,34.5,505
2022-11-10 15:28:06.564,22.6,34.5,505
2022-11-10 15:28:05.561,22.6,34.5,494
2022-11-10 15:28:04.287,22.6,34.5,494
2022-11-10 15:28:03.284,22.6,34.5,494
2022-11-10 15:28:02.009,22.6,34.6,494
2022-11-10 15:28:01.005,22.6,34.6,500
2022-11-10 15:27:59.732,22.6,34.5,500
2022-11-10 15:27:58.732,22.6,34.5,537
2022-11-10 15:27:57.455,22.6,34.6,537
2022-11-10 15:27:56.455,22.6,34.6,558
2022-11-10 15:27:55.177,22.6,34.6,531
2022-11-10 15:27:54.178,22.6,34.6,551
2022-11-10 15:27:52.899,22.6,34.6,544
2022-11-10 15:27:51.900,22.6,34.6,518
2022-11-10 15:27:50.626,22.6,34.6,505
2022-11-10 15:27:49.622,22.6,34.6,518
2022-11-10 15:27:48.350,22.6,34.6,537
2022-11-10 15:27:47.346,22.6,34.6,551
2022-11-10 15:27:46.071,22.6,34.6,558
2022-11-10 15:27:45.069,22.6,34.6,566
2022-11-10 15:27:43.794,22.6,34.6,558
2022-11-10 15:27:42.790,22.6,34.6,558
2022-11-10 15:27:41.516,22.6,34.6,558
2022-11-10 15:27:40.517,22.6,34.6,558
2022-11-10 15:27:39.240,22.6,34.6,551
2022-11-10 15:27:38.240,22.6,34.6,566
2022-11-10 15:27:36.962,22.6,34.6,558
2022-11-10 15:27:35.963,22.6,34.6,573
2022-11-10 15:27:34.684,22.6,34.6,551
2022-11-10 15:27:33.685,22.6,34.6,566
2022-11-10 15:27:32.411,22.6,34.6,566
2022-11-10 15:27:31.409,22.6,34.6,558
2022-11-10 15:27:30.135,22.6,34.6,551
2022-11-10 15:27:29.131,22.6,34.6,558
2022-11-10 15:27:27.858,22.6,34.6,558
2022-11-10 15:27:26.854,22.6,34.6,512
2022-11-10 15:27:25.580,22.6,34.6,505
2022-11-10 15:27:24.577,22.6,34.6,512
2022-11-10 15:27:23.303,22.6,34.5,505
2022-11-10 15:27:22.304,22.6,34.5,505
2022-11-10 15:27:21.026,22.6,34.5,505
2022-11-10 15:27:20.026,22.6,34.5,512
2022-11-10 15:27:18.748,22.6,34.5,524
2022-11-10 15:27:17.748,22.6,34.5,505
2022-11-10 15:27:16.471,22.6,34.4,524
2022-11-10 15:27:15.471,22.6,34.4,537
2022-11-10 15:27:14.197,22.6,34.4,573
2022-11-10 15:27:13.194,22.6,34.4,566
2022-11-10 15:27:11.920,22.6,34.4,558
2022-11-10 15:27:10.917,22.6,34.4,566
2022-11-10 15:27:09.643,22.6,34.4,573
2022-11-10 15:27:08.640,22.6,34.4,566
2022-11-10 15:27:07.364,22.6,34.4,558
2022-11-10 15:27:06.366,22.6,34.4,566
2022-11-10 15:27:05.088,22.6,34.4,558
2022-11-10 15:27:04.088,22.6,34.4,558
2022-11-10 15:27:02.810,22.6,34.4,566
2022-11-10 15:27:01.811,22.6,34.4,566
2022-11-10 15:27:00.534,22.6,34.4,573
2022-11-10 15:26:59.534,22.6,34.4,566
2022-11-10 15:26:58.260,22.6,34.4,558
2022-11-10 15:26:57.257,22.6,34.4,566
2022-11-10 15:26:55.983,22.6,34.4,573
2022-11-10 15:26:54.979,22.6,34.4,566
2022-11-10 15:26:53.706,22.6,34.4,566
2022-11-10 15:26:52.701,22.6,34.4,566
2022-11-10 15:26:51.427,22.6,34.4,566
2022-11-10 15:26:50.428,22.6,34.4,558
2022-11-10 15:26:49.151,22.6,34.3,558
2022-11-10 15:26:48.150,22.6,34.3,566
2022-11-10 15:26:46.873,22.6,34.4,558
2022-11-10 15:26:45.873,22.6,34.4,573
2022-11-10 15:26:44.595,22.6,34.4,558
2022-11-10 15:26:43.597,22.6,34.4,558
2022-11-10 15:26:42.322,22.6,34.4,558
2022-11-10 15:26:41.319,22.6,34.4,566
2022-11-10 15:26:40.046,22.6,34.4,573
2022-11-10 15:26:39.042,22.6,34.4,566
2022-11-10 15:26:37.767,22.6,34.4,573
2022-11-10 15:26:36.764,22.6,34.4,573
2022-11-10 15:26:35.490,22.6,34.5,566
2022-11-10 15:26:34.488,22.6,34.5,566
2022-11-10 15:26:33.213,22.6,34.5,573
2022-11-10 15:26:32.214,22.6,34.5,566
2022-11-10 15:26:30.936,22.6,34.5,566
2022-11-10 15:26:29.937,22.6,34.5,558
2022-11-10 15:26:28.658,22.6,34.5,566
2022-11-10 15:26:27.659,22.6,34.5,566
2022-11-10 15:26:26.382,22.6,34.5,573
2022-11-10 15:26:25.381,22.6,34.5,573
2022-11-10 15:26:24.108,22.6,34.5,558
2022-11-10 15:26:23.104,22.6,34.5,566
2022-11-10 15:26:21.830,22.6,34.5,558
2022-11-10 15:26:20.826,22.6,34.5,573
2022-11-10 15:26:19.553,22.6,34.5,573
2022-11-10 15:26:18.550,22.6,34.5,573
2022-11-10 15:26:17.276,22.6,34.5,566
2022-11-10 15:26:16.275,22.6,34.5,573
2022-11-10 15:26:14.999,22.6,34.4,566
2022-11-10 15:26:13.999,22.6,34.4,573
2022-11-10 15:26:12.720,22.6,34.4,573
2022-11-10 15:26:11.722,22.6,34.4,566
2022-11-10 15:26:10.444,22.6,34.4,566
2022-11-10 15:26:09.445,22.6,34.4,566
2022-11-10 15:26:08.170,22.6,34.4,566
2022-11-10 15:26:07.167,22.6,34.4,566
2022-11-10 15:26:05.893,22.6,34.3,558
2022-11-10 15:26:04.890,22.6,34.3,566
2022-11-10 15:26:03.615,22.6,34.3,566
2022-11-10 15:26:02.613,22.6,34.3,558
2022-11-10 15:26:01.337,22.6,34.3,566
2022-11-10 15:26:00.338,22.6,34.3,566
2022-11-10 15:25:59.061,22.6,34.2,566
2022-11-10 15:25:58.061,22.6,34.2,558
2022-11-10 15:25:56.784,22.6,34.1,566
2022-11-10 15:25:55.785,22.6,34.1,566
2022-11-10 15:25:54.506,22.6,34.1,573
2022-11-10 15:25:53.506,22.6,34.1,566
2022-11-10 15:25:52.233,22.6,34.1,566
2022-11-10 15:25:51.230,22.6,34.1,566
2022-11-10 15:25:49.956,22.6,34.0,573
2022-11-10 15:25:48.953,22.6,34.0,566
2022-11-10 15:25:47.679,22.6,34.0,558
2022-11-10 15:25:46.674,22.6,34.0,558
2022-11-10 15:25:45.401,22.6,33.9,566
2022-11-10 15:25:44.402,22.6,33.9,558
2022-11-10 15:25:43.124,22.6,33.9,581
2022-11-10 15:25:42.125,22.6,33.9,558
2022-11-10 15:25:40.847,22.6,33.9,573
2022-11-10 15:25:39.847,22.6,33.9,566
2022-11-10 15:25:38.569,22.6,33.8,573
2022-11-10 15:25:37.569,22.6,33.8,558
2022-11-10 15:25:36.296,22.6,33.8,544
2022-11-10 15:25:35.293,22.6,33.8,537
2022-11-10 15:25:34.018,22.6,33.8,551
2022-11-10 15:25:33.015,22.6,33.8,544
2022-11-10 15:25:31.741,22.6,33.8,551
2022-11-10 15:25:30.738,22.6,33.8,566
2022-11-10 15:25:29.463,22.6,33.8,566
2022-11-10 15:25:28.464,22.6,33.8,566
2022-11-10 15:25:27.186,22.6,33.8,558
2022-11-10 15:25:26.186,22.6,33.8,566
2022-11-10 15:25:24.909,22.6,33.8,558
2022-11-10 15:25:23.910,22.6,33.8,566
2022-11-10 15:25:22.632,22.6,33.8,558
2022-11-10 15:25:21.632,22.6,33.8,566
2022-11-10 15:25:20.359,22.6,33.8,558
2022-11-10 15:25:19.354,22.6,33.8,558
2022-11-10 15:25:18.082,22.6,33.9,558
2022-11-10 15:25:17.078,22.6,33.9,566
2022-11-10 15:25:15.804,22.6,33.9,573
2022-11-10 15:25:14.801,22.6,33.9,566
2022-11-10 15:25:13.527,22.6,33.9,558
2022-11-10 15:25:12.527,22.6,33.9,573
2022-11-10 15:25:11.249,22.6,34.0,573
2022-11-10 15:25:10.250,22.6,34.0,566
2022-11-10 15:25:08.973,22.6,34.0,573
2022-11-10 15:25:07.973,22.6,34.0,566
2022-11-10 15:25:06.695,22.6,34.0,573
2022-11-10 15:25:05.694,22.6,34.0,573
2022-11-10 15:25:04.421,22.6,34.0,573
2022-11-10 15:25:03.418,22.6,34.0,566
2022-11-10 15:25:02.144,22.6,34.0,558
2022-11-10 15:25:01.141,22.6,34.0,573
2022-11-10 15:24:59.866,22.6,34.0,566
2022-11-10 15:24:58.863,22.6,34.0,558
2022-11-10 15:24:57.589,22.6,34.1,573
2022-11-10 15:24:56.590,22.6,34.1,566
2022-11-10 15:24:55.312,22.6,34.1,566
2022-11-10 15:24:54.312,22.6,34.1,558
2022-11-10 15:24:53.034,22.6,34.1,558
2022-11-10 15:24:52.034,22.6,34.1,573
2022-11-10 15:24:50.757,22.6,34.1,573
2022-11-10 15:24:49.757,22.6,34.1,573
2022-11-10 15:24:48.483,22.6,34.1,558
2022-11-10 15:24:47.480,22.6,34.1,573
2022-11-10 15:24:46.207,22.6,34.1,573
2022-11-10 15:24:45.202,22.6,34.1,558
2022-11-10 15:24:43.928,22.6,34.1,558
2022-11-10 15:24:42.925,22.6,34.1,573
2022-11-10 15:24:41.652,22.6,34.1,558
2022-11-10 15:24:40.652,22.6,34.1,558
2022-11-10 15:24:39.375,22.6,34.1,573
2022-11-10 15:24:38.374,22.6,34.1,558
2022-11-10 15:24:37.096,22.6,34.1,566
2022-11-10 15:24:36.098,22.6,34.1,566
2022-11-10 15:24:34.820,22.6,34.1,558
2022-11-10 15:24:33.821,22.6,34.1,558
2022-11-10 15:24:32.546,22.6,34.1,566
2022-11-10 15:24:31.543,22.6,34.1,558
2022-11-10 15:24:30.268,22.6,34.1,573
2022-11-10 15:24:29.265,22.6,34.1,573
2022-11-10 15:24:27.992,22.6,34.1,566
2022-11-10 15:24:26.987,22.6,34.1,566
2022-11-10 15:24:25.714,22.6,34.1,573
2022-11-10 15:24:24.714,22.6,34.1,566
2022-11-10 15:24:23.437,22.6,34.1,566
2022-11-10 15:24:22.437,22.6,34.1,573
2022-11-10 15:24:21.160,22.6,34.1,566
2022-11-10 15:24:20.161,22.6,34.1,558
2022-11-10 15:24:18.882,22.6,34.1,558
2022-11-10 15:24:17.882,22.6,34.1,566
2022-11-10 15:24:16.609,22.6,34.0,573
2022-11-10 15:24:15.605,22.6,34.0,566
2022-11-10 15:24:14.331,22.6,34.0,566
2022-11-10 15:24:13.328,22.6,34.0,573
2022-11-10 15:24:12.055,22.6,34.0,566
2022-11-10 15:24:11.051,22.6,34.0,551
2022-11-10 15:24:09.777,22.6,34.0,573
2022-11-10 15:24:08.778,22.6,34.0,558
2022-11-10 15:24:07.500,22.6,34.0,558
2022-11-10 15:24:06.501,22.6,34.0,573
2022-11-10 15:24:05.221,22.6,34.0,558
2022-11-10 15:24:04.223,22.6,34.0,558
2022-11-10 15:24:02.945,22.6,34.0,573
2022-11-10 15:24:01.945,22.6,34.0,573
2022-11-10 15:24:00.671,22.6,34.0,558
2022-11-10 15:23:59.669,22.6,34.0,566
2022-11-10 15:23:58.394,22.6,34.0,558
2022-11-10 15:23:57.390,22.6,34.0,566
2022-11-10 15:23:56.116,22.6,34.0,573
2022-11-10 15:23:55.114,22.6,34.0,573
2022-11-10 15:23:53.840,22.6,34.1,566
2022-11-10 15:23:52.841,22.6,34.1,566
2022-11-10 15:23:51.562,22.6,34.1,566
2022-11-10 15:23:50.562,22.6,34.1,558
2022-11-10 15:23:49.285,22.6,34.1,566
2022-11-10 15:23:48.285,22.6,34.1,566
2022-11-10 15:23:47.008,22.6,34.1,558
2022-11-10 15:23:46.008,22.6,34.1,558
2022-11-10 15:23:44.735,22.6,34.2,566
2022-11-10 15:23:43.731,22.6,34.2,566
2022-11-10 15:23:42.457,22.6,34.2,566
2022-11-10 15:23:41.453,22.6,34.2,566
2022-11-10 15:23:40.180,22.6,34.2,551
2022-11-10 15:23:39.177,22.6,34.2,551
2022-11-10 15:23:37.903,22.6,34.2,566
2022-11-10 15:23:36.903,22.6,34.2,566
2022-11-10 15:23:35.624,22.6,34.2,566
2022-11-10 15:23:34.626,22.6,34.2,558
2022-11-10 15:23:33.347,22.6,34.3,566
2022-11-10 15:23:32.349,22.6,34.3,558
2022-11-10 15:23:31.070,22.6,34.3,537
2022-11-10 15:23:30.071,22.6,34.3,537
2022-11-10 15:23:28.796,22.6,34.4,537
2022-11-10 15:23:27.794,22.6,34.4,537
2022-11-10 15:23:26.520,22.6,34.4,537
2022-11-10 15:23:25.517,22.6,34.4,537
2022-11-10 15:23:24.242,22.6,34.5,544
2022-11-10 15:23:23.239,22.6,34.5,531
2022-11-10 15:23:21.965,22.6,34.6,524
2022-11-10 15:23:20.966,22.6,34.6,531
2022-11-10 15:23:19.688,22.6,34.7,524
2022-11-10 15:23:18.689,22.6,34.7,531
2022-11-10 15:23:17.410,22.6,34.8,531
2022-11-10 15:23:16.410,22.6,34.8,544
2022-11-10 15:23:15.133,22.6,34.9,531
2022-11-10 15:23:14.134,22.6,34.9,518
2022-11-10 15:23:12.855,22.6,35.0,544
2022-11-10 15:23:11.857,22.6,35.0,537
2022-11-10 15:23:10.583,22.6,35.1,544
2022-11-10 15:23:09.578,22.6,35.1,551
2022-11-10 15:23:08.305,22.6,35.2,524
2022-11-10 15:23:07.302,22.6,35.2,531
2022-11-10 15:23:06.028,22.6,35.2,524
2022-11-10 15:23:05.024,22.6,35.2,531
2022-11-10 15:23:03.751,22.6,35.3,524
2022-11-10 15:23:02.750,22.6,35.3,537
2022-11-10 15:23:01.473,22.6,35.4,531
2022-11-10 15:23:00.474,22.6,35.4,537
2022-11-10 15:22:59.196,22.6,35.4,537
2022-11-10 15:22:58.196,22.6,35.4,537
2022-11-10 15:22:56.922,22.6,35.4,537
2022-11-10 15:22:55.919,22.6,35.4,544
2022-11-10 15:22:54.645,22.6,35.4,537
2022-11-10 15:22:53.640,22.6,35.4,531
2022-11-10 15:22:52.367,22.6,35.4,531
2022-11-10 15:22:51.363,22.6,35.4,531
2022-11-10 15:22:50.089,22.6,35.3,537
2022-11-10 15:22:49.090,22.6,35.3,537
2022-11-10 15:22:47.813,22.6,35.3,537
2022-11-10 15:22:46.814,22.6,35.3,531
2022-11-10 15:22:45.535,22.6,35.3,531
2022-11-10 15:22:44.536,22.6,35.3,537
2022-11-10 15:22:43.263,22.6,35.2,544
2022-11-10 15:22:42.258,22.6,35.2,544
